Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S21_Magnitude,S21_Phase,S22_Magnitude,S22_Phase,
1801000000,-2.178519949,142.9021249,-72.9452124,84.25683134,-66.6869003,-35.64406097,-17.21087081,-68.79701575,
1802000000,-2.14262724,142.8016182,-73.02322218,79.65940654,-65.39263473,-36.85027396,-17.2194833,-68.93543791,
1803000000,-2.13408349,142.1766293,-73.1005534,81.21368742,-66.12875045,-38.22884027,-17.19303127,-68.88576117,
1804000000,-2.114959441,141.7623254,-72.75277421,76.63846019,-66.22186737,-39.50932639,-17.19746402,-69.24700937,
1805000000,-2.152034095,141.4393548,-71.02532059,76.39798824,-67.05235979,-43.62110881,-17.1490269,-69.32545863,
1806000000,-2.127003596,140.8143376,-73.24341066,75.77655739,-66.36870342,-41.67737048,-17.14907172,-69.2267945,
1807000000,-2.08791586,140.3327,-72.59890116,73.88762528,-66.57753761,-46.22837813,-17.14901675,-69.41606308,
1808000000,-2.126560031,140.163202,-77.19935359,66.77484215,-66.86590189,-45.94549824,-17.12873546,-69.60485638,
1809000000,-2.088281777,139.5682199,-72.54698389,50.70097397,-67.28767983,-43.12867118,-17.09943318,-69.91263773,
1810000000,-2.082898359,139.0981135,-73.02867481,61.53221129,-65.97228249,-47.04639696,-17.08756928,-69.62528455,
1811000000,-2.062313385,138.7623056,-72.99094486,71.00108168,-66.72147479,-48.65145342,-17.12395381,-69.79365653,
1812000000,-2.025834255,138.1402081,-73.60040543,50.2512374,-67.24461625,-50.01940841,-17.10691664,-69.79292245,
1813000000,-2.038625674,138.0128936,-80.3451444,40.94375728,-66.93493363,-50.26704831,-17.08346404,-70.0768235,
1814000000,-2.053339342,137.5488388,-76.28883392,99.21436922,-67.35477376,-50.49149538,-17.04582449,-70.16745019,
1815000000,-2.035005735,137.1019927,-78.08279658,66.88772327,-66.93978998,-53.65044322,-17.04258547,-70.24739161,
1816000000,-2.011678764,136.6524167,-71.72553195,61.21960664,-67.58415025,-54.31794213,-17.08579865,-70.27141056,
1817000000,-2.018087797,136.3648115,-74.44612518,78.65661293,-67.19829916,-53.63727852,-17.0734966,-70.57810476,
1818000000,-2.003701266,136.1106494,-71.4400104,86.79561714,-67.3308993,-55.36418439,-17.06219316,-70.87953391,
1819000000,-2.002560192,135.5235198,-79.31114395,15.27205862,-67.15595094,-56.94998447,-17.01910598,-70.55543961,
1820000000,-1.999714988,135.3545653,-70.81310735,72.17374887,-67.14424882,-56.42185992,-17.00708704,-71.06611916,
1821000000,-1.988988371,134.7820773,-74.58700195,29.26198512,-67.51036987,-58.86174165,-17.03755234,-71.22984161,
1822000000,-1.956475574,134.2450156,-74.16041985,57.64208766,-67.48468572,-57.56716354,-17.02558258,-71.35755006,
1823000000,-1.973081798,133.9708291,-72.75072876,71.72951518,-67.42845508,-62.31351753,-16.97463873,-71.58585173,
1824000000,-1.996290858,133.7352215,-74.67730804,60.30750075,-67.38037631,-59.09625733,-16.98026844,-71.63078383,
1825000000,-1.964898387,133.281307,-74.18196792,53.80570553,-66.83184715,-61.28555463,-16.92944541,-71.77524226,
1826000000,-1.983621387,132.969464,-74.19707914,52.0890622,-66.73671033,-60.08622935,-16.93379009,-71.69299283,
1827000000,-1.987674239,132.3767516,-74.67712971,52.53996126,-67.11769363,-63.39987649,-16.91253542,-71.95158717,
1828000000,-1.97863672,131.9431031,-75.20675268,49.70906675,-67.35708619,-62.14070678,-16.92567671,-71.77121663,
1829000000,-1.99458184,131.7159683,-74.30980166,47.38960414,-66.56449972,-66.85798135,-16.92472529,-72.13916536,
1830000000,-1.983814271,131.3176235,-74.34293871,44.56833994,-67.45866693,-66.46722798,-16.87062098,-72.18896882,
1831000000,-1.991898514,130.8788684,-75.73733843,38.55940406,-67.20502815,-66.67036391,-16.89145668,-72.22596217,
1832000000,-1.994706379,130.6141659,-75.14232904,44.04070297,-67.70315072,-67.26640997,-16.89370814,-72.54976259,
1833000000,-1.994234299,130.1196523,-75.2418357,44.59732056,-67.02279241,-67.81970514,-16.88669353,-72.65863586,
1834000000,-1.988389909,129.8198056,-76.62170051,36.40320301,-67.10613087,-72.78235858,-16.90981248,-72.85932953,
1835000000,-2.000228602,129.3795132,-74.88985436,47.3984056,-66.70513446,-72.98740811,-16.88827427,-72.92240193,
1836000000,-1.987676733,129.0028476,-75.59711677,45.35053767,-67.28909964,-75.02080875,-16.87462824,-73.20733175,
1837000000,-1.990551213,128.4042317,-75.43142531,45.27726606,-67.75473357,-72.4922302,-16.85994714,-73.31145116,
1838000000,-1.960270991,128.0798882,-74.15553647,33.98481082,-67.03707789,-77.18273131,-16.85096035,-73.54469723,
1839000000,-1.992409394,127.8428943,-76.01282258,33.7291247,-68.10930482,-75.89000064,-16.81541252,-73.49282543,
1840000000,-1.975368709,127.3182333,-76.42306514,40.76835537,-67.34435041,-81.35719917,-16.81688518,-73.51731914,
1841000000,-1.966660729,127.0450869,-75.21083193,37.44685626,-67.39365347,-83.95985598,-16.80320846,-73.99312487,
1842000000,-1.944625585,126.5871638,-73.84778971,35.37819744,-67.55834692,-86.56136881,-16.8125627,-73.8631674,
1843000000,-1.959973592,126.311855,-77.72852982,40.02460514,-68.00351071,-86.9391021,-16.79479087,-74.03156838,
1844000000,-1.951602432,125.7141888,-73.6014785,39.96213382,-67.91332306,-88.25799933,-16.77393179,-74.14587584,
1845000000,-1.941152237,125.2774132,-76.00845725,40.73615427,-67.91605321,-89.70441823,-16.7628082,-74.41980559,
1846000000,-1.935122808,124.9009751,-75.02576229,26.64155598,-67.97445346,-92.29125262,-16.76212427,-74.43554347,
1847000000,-1.918896496,124.559767,-75.28251726,35.61902312,-68.44636757,-94.1032116,-16.75648,-74.66391342,
1848000000,-1.913863257,124.1168637,-75.71620755,33.28174567,-68.61796273,-97.33849102,-16.73887627,-74.90005388,
1849000000,-1.914212015,123.6569905,-75.74585816,34.40876495,-68.5871284,-95.22485535,-16.73539304,-74.97455045,
1850000000,-1.881587674,123.3486888,-76.79302317,25.63843428,-68.85237499,-98.48149872,-16.72967473,-75.06765939,
1851000000,-1.884771917,123.0042863,-75.82668859,38.65893803,-69.21343249,-100.1055394,-16.70690374,-75.25722924,
1852000000,-1.859942202,122.2882638,-75.78746022,36.18463861,-69.05748558,-99.58979213,-16.70008855,-75.51867024,
1853000000,-1.883515136,121.9961381,-75.77985672,31.71187794,-69.1590804,-101.2160762,-16.71490712,-75.66452496,
1854000000,-1.859978851,121.5900281,-76.01397596,21.67622672,-69.53298088,-102.1424823,-16.67527103,-75.83233262,
1855000000,-1.829922882,121.2554514,-76.83336104,22.53322244,-69.33289425,-100.7617941,-16.68366006,-75.88907207,
1856000000,-1.815715972,120.8409238,-76.43181515,25.78825947,-70.22380148,-95.64172413,-16.67145961,-76.06470364,
1857000000,-1.806248173,120.3207288,-74.60530029,22.49898641,-70.12726658,-99.62146045,-16.66771786,-76.20400121,
1858000000,-1.813934776,119.9750767,-74.26594549,16.55985777,-69.30973989,-103.5655207,-16.63307014,-76.3333615,
1859000000,-1.756181919,119.5188067,-75.38027478,18.51292839,-69.9685418,-98.72884455,-16.64056822,-76.60649566,
1860000000,-1.783910126,119.1063934,-75.64693916,18.28218497,-68.51864139,-99.78187704,-16.62271012,-76.65465445,
1861000000,-1.773136657,118.7615214,-76.65297437,23.84566321,-69.57988537,-91.204691,-16.63364112,-76.83958459,
1862000000,-1.754075463,118.3356533,-75.66432781,12.95420538,-69.7163861,-93.00529105,-16.60777904,-77.05754684,
1863000000,-1.735219938,117.9381773,-76.77128857,12.76516151,-69.74915342,-98.44486604,-16.59044894,-77.28004131,
1864000000,-1.759214465,117.3249481,-75.36965622,14.55993169,-68.90637493,-100.0726118,-16.59811373,-77.30740778,
1865000000,-1.743200398,117.1215196,-76.40885357,11.18599096,-68.39077948,-95.64818695,-16.57898941,-77.50376398,
1866000000,-1.74192839,116.7889621,-75.13804852,11.74283426,-68.72273921,-98.07483745,-16.57169627,-77.67868517,
1867000000,-1.72287281,116.2046175,-76.23887077,13.60581791,-69.4598066,-97.82107737,-16.56683371,-77.77708596,
1868000000,-1.701555337,115.8196886,-75.14833441,13.71014406,-69.71656794,-101.0294118,-16.54470272,-78.13569299,
1869000000,-1.725602202,115.5572769,-75.66291297,6.527692641,-69.10295952,-100.6360726,-16.53245779,-78.20998445,
1870000000,-1.695742993,115.1053764,-74.46319606,6.793101796,-68.75355652,-106.3216371,-16.51943504,-78.33606607,
1871000000,-1.711560043,114.5879463,-76.65189137,7.680987642,-68.57627602,-103.7398705,-16.49537013,-78.53373509,
1872000000,-1.702691567,113.9505305,-76.98726059,0.8871650535,-69.04451926,-107.6893799,-16.5036046,-78.607249,
1873000000,-1.723724922,113.606088,-76.43354186,0.7157053138,-68.98936095,-109.0065943,-16.5017095,-78.81853335,
1874000000,-1.690400689,113.2883141,-74.68644882,-1.186345563,-69.57081081,-109.8145188,-16.49861049,-79.07394742,
1875000000,-1.696211635,112.902071,-76.1647108,-1.733406268,-68.4896258,-111.3281633,-16.47176605,-79.22174297,
1876000000,-1.693581649,112.3783557,-74.85700108,7.173920699,-69.15208343,-113.8901201,-16.47392995,-79.49141081,
1877000000,-1.72343434,111.9855526,-74.62910007,-2.50843578,-68.64187896,-118.501897,-16.45156948,-79.48115282,
1878000000,-1.710629051,111.5718762,-76.1053882,-18.18658448,-69.52654191,-118.3671468,-16.42349711,-79.63394679,
1879000000,-1.695789712,110.9105044,-74.87315179,9.317653688,-69.57992989,-122.5495171,-16.44819246,-79.69993938,
1880000000,-1.725528308,110.9247211,-74.52698223,-4.178811503,-69.74702987,-120.1025014,-16.42065472,-80.01604569,
1881000000,-1.718872127,110.385329,-74.90658675,-7.090482001,-69.39996826,-125.7699325,-16.41838933,-80.14107812,
1882000000,-1.746829476,110.2695294,-74.24735557,0.3049852172,-69.33434567,-127.9137069,-16.37996804,-80.45201916,
1883000000,-1.741157795,109.8091153,-74.84581883,-11.74273531,-69.67670319,-130.7123925,-16.39225971,-80.60260275,
1884000000,-1.730801613,109.2727853,-74.31283808,-1.940991052,-69.8171254,-132.9693387,-16.38864795,-80.63537277,
1885000000,-1.777030622,108.9947837,-74.50015599,-7.191365032,-70.08535497,-131.1577946,-16.35861182,-80.8579874,
1886000000,-1.772788859,108.6767911,-75.52712934,-9.290910156,-70.90730933,-137.0752485,-16.35125293,-81.01828676,
1887000000,-1.773040129,108.4321108,-74.98009378,-16.25081108,-70.14068399,-135.1445679,-16.34328839,-81.20917296,
1888000000,-1.75059625,107.9824979,-75.40867872,-13.15407785,-71.7794629,-140.3997982,-16.33299795,-81.33943758,
1889000000,-1.767752612,107.8353043,-74.43885558,-12.09956832,-70.77721461,-140.7427801,-16.31732123,-81.72195763,
1890000000,-1.784511666,107.4754798,-75.43961599,-15.07167512,-71.04285329,-142.3728711,-16.2990282,-81.77444738,
1891000000,-1.762015057,107.2708497,-75.18171419,-17.55118894,-72.06298284,-136.5915167,-16.29911989,-82.1266996,
1892000000,-1.780442817,106.959456,-75.55743148,-21.74070453,-73.00671009,-141.5975761,-16.29402359,-82.15372514,
1893000000,-1.764132427,106.7074449,-74.65367674,-22.90372539,-72.51560633,-140.8993631,-16.27526837,-82.43995753,
1894000000,-1.789106462,106.3737845,-74.43066912,-27.8870746,-72.31458823,-141.2426122,-16.2647099,-82.51297738,
1895000000,-1.782074871,106.005444,-76.16610147,-20.7003305,-73.55511396,-140.5004628,-16.25438462,-82.60282142,
1896000000,-1.796599253,105.8440497,-75.50899414,-32.32526076,-71.94978211,-140.8109771,-16.22489542,-82.85704141,
1897000000,-1.780917431,105.8963762,-75.0006376,-27.72034755,-72.71656635,-136.234315,-16.20796575,-83.17249148,
1898000000,-1.80211676,105.6544016,-74.82559805,-26.92114131,-72.67934284,-137.9007673,-16.19469066,-83.37147375,
1899000000,-1.760104754,106.8883571,-75.35298439,-29.68429462,-72.19813007,-132.6211616,-16.19720952,-83.39892459,
1900000000,-1.975012866,104.9163228,-74.86421751,-31.30770332,-72.92897274,-133.9116038,-16.18244723,-83.66861067,
1901000000,-1.891502588,105.7843812,-74.32685842,-37.49416543,-72.03836737,-130.804076,-16.16148121,-83.80528733,
1902000000,-2.38265689,107.8374249,-75.49526333,-32.73316135,-72.19905788,-122.7321716,-16.16370023,-83.86575048,
1903000000,-3.291139054,97.56568951,-75.00468207,-21.85959253,-74.1084462,-133.4930853,-16.14054971,-84.13858169,
1904000000,-2.084573983,99.66340067,-76.11377617,-43.50065062,-72.3982905,-129.6682802,-16.1266273,-84.46429353,
1905000000,-1.951422228,98.56132063,-74.81684646,-44.38273265,-71.79762499,-128.4742444,-16.10453042,-84.55784919,
1906000000,-1.736064341,98.34042397,-74.46341327,-40.60077825,-70.42982165,-125.5635367,-16.09743089,-84.68626157,
1907000000,-1.725845443,101.4888082,-74.61323389,-40.15016548,-70.62702152,-125.8648279,-16.08638598,-84.92086377,
1908000000,-1.818347537,101.6207388,-75.45018886,-41.42196553,-71.0407443,-123.784773,-16.10484716,-84.92589388,
1909000000,-1.922733881,101.6007274,-75.00806082,-42.394119,-71.56580591,-125.9849536,-16.08036957,-85.13051563,
1910000000,-1.957227989,101.5705884,-76.11414918,-50.74577168,-71.07711821,-129.5424609,-16.05353619,-85.45740435,
1911000000,-1.990286749,101.410031,-74.87686457,-56.36431223,-70.56050888,-129.7849865,-16.02227815,-85.55449125,
1912000000,-2.008122009,101.2328303,-74.54212589,-51.21049249,-69.79700647,-131.2058125,-16.0086862,-85.68891105,
1913000000,-2.038292975,101.1022922,-74.99251693,-53.27359321,-70.47781748,-132.8811174,-15.97674902,-85.96032717,
1914000000,-2.081862584,100.9422539,-75.74566292,-48.35577951,-70.03765177,-134.3053645,-16.00143829,-86.17243117,
1915000000,-2.102117119,100.8170838,-75.03587628,-55.84107127,-70.49715742,-138.7489165,-15.98841607,-86.35931378,
1916000000,-2.132590381,100.5808054,-74.49203868,-63.76788372,-69.55816127,-143.0318074,-15.95481976,-86.40372352,
1917000000,-2.134318731,100.5714668,-77.10504375,-52.08141193,-70.04607371,-145.2942334,-15.95358352,-86.50884823,
1918000000,-2.146127672,101.1730359,-73.75864481,-71.02047971,-69.32577756,-151.0185295,-15.95255699,-86.61241635,
1919000000,-4.243603291,103.4858684,-60.67482225,-176.9480065,-70.0906874,-154.2014343,-15.92391753,-86.83075525,
1920000000,-2.303140722,96.59783124,-44.39090626,173.436033,-69.61181064,-158.5959172,-15.89321833,-87.13650888,
1921000000,-2.262258636,97.46244223,-72.7061244,-22.12802757,-68.23869172,-162.0773353,-15.89345458,-87.20769199,
1922000000,-2.280824958,97.29896115,-72.80469752,-57.86251617,-68.97518155,-162.5239947,-15.86267683,-87.33887066,
1923000000,-2.506301154,97.69178398,-74.39075537,-65.77767597,-69.08928227,-172.6409317,-15.85013868,-87.5740907,
1924000000,-1.928210365,94.89946853,-75.4719054,-56.61706286,-69.33347724,-175.1397438,-15.88114854,-87.76268785,
1925000000,-2.292979999,98.51052741,-75.93948616,-55.90725462,-69.76150875,-172.8749875,-15.84099744,-87.95567883,
1926000000,-2.177717528,94.66345211,-77.01312987,-62.15925971,-69.81616012,-176.3385655,-15.83600902,-88.06381488,
1927000000,-2.420619305,96.31176422,-59.98090629,77.01955708,-69.48149702,177.5571748,-15.80873511,-88.152152,
1928000000,-2.468285521,95.7810875,-74.95069939,-71.21217309,-70.0167344,178.1457726,-15.8176215,-88.44834797,
1929000000,-2.62253783,94.91506665,-59.97687834,29.1711053,-70.51715844,176.8044514,-15.78069197,-88.62936685,
1930000000,-2.637571677,93.91480152,-76.87446042,-83.91414959,-70.16777041,173.1960349,-15.75796939,-88.70240656,
1931000000,-2.40163689,93.32621111,-74.58965692,-55.79435766,-70.13345852,167.2616671,-15.738799,-88.97055232,
1932000000,-2.517009039,91.99977561,-87.86504011,-77.6107751,-71.25877786,169.1366123,-15.74172322,-88.97054865,
1933000000,-2.250330398,90.3102955,-74.99086682,-89.65773161,-70.18802251,162.4559628,-15.72207832,-89.18375876,
1934000000,-2.114025679,91.03731331,-77.03870352,-54.6690831,-71.21095444,163.5093566,-15.71894095,-89.36990303,
1935000000,-2.108720416,90.73614746,-73.06671008,-48.4285158,-71.24912357,166.2384825,-15.71278816,-89.44453676,
1936000000,-2.083718315,89.50472101,-80.02453734,-116.0551101,-72.1846801,171.2346526,-15.67232585,-89.78906864,
1937000000,-2.090598092,88.85160749,-73.46266736,-38.66627087,-73.86439039,179.2625493,-15.68779627,-89.89489214,
1938000000,-2.060904312,87.86615625,-78.10044532,-62.7999585,-74.39732514,-171.7997179,-15.68823627,-90.03808986,
1939000000,-2.044626449,87.03758153,-77.821036,-90.71019317,-75.31977265,-156.4104911,-15.65753562,-90.05427941,
1940000000,-2.047298504,86.43565782,-73.81361264,-84.99458317,-73.68917733,-155.9778626,-15.64348985,-90.15952402,
1941000000,-2.016277448,85.63208828,-78.36439989,-132.8286455,-72.64081962,-149.6222861,-15.63155383,-90.54339034,
1942000000,-2.074307724,84.90774771,-80.42032707,-113.0968907,-71.8428275,-145.760827,-15.62887806,-90.73160017,
1943000000,-2.040665963,84.44390033,-70.14874771,-76.98153518,-70.90977417,-142.3609629,-15.6208844,-90.77765677,
1944000000,-2.082330471,83.96375991,-78.70862357,-93.3087507,-70.89707317,-136.5781934,-15.6143242,-91.02217193,
1945000000,-2.06451131,83.62114361,-77.11436793,-97.71816643,-70.53575916,-144.8366927,-15.58623592,-90.93656434,
1946000000,-2.061647729,82.763174,-77.25763203,-94.93744472,-69.99804893,-143.4104776,-15.55243165,-91.20859516,
1947000000,-2.031723417,82.38441578,-76.4588136,-99.95107544,-69.22035262,-147.6956793,-15.57439101,-91.32829027,
1948000000,-2.022124378,81.72043139,-76.31437098,-101.0954791,-69.05398853,-154.4458505,-15.54896543,-91.59778224,
1949000000,-2.020810601,81.3069889,-76.91345759,-102.4971285,-68.67336932,-159.9541532,-15.53308387,-91.73961908,
1950000000,-1.981077896,80.5054163,-76.57391235,-98.73333129,-68.49836227,-161.9605665,-15.52405212,-91.8726937,
1951000000,-1.901954428,80.11233992,-74.61670636,-105.1363868,-68.00869749,-171.7272847,-15.53216527,-92.0135201,
1952000000,-1.874956748,79.60080419,-76.9889099,-109.1429205,-68.08598702,-175.5509382,-15.49683736,-92.24348479,
1953000000,-1.763812183,79.17029604,-75.63077099,-110.5870576,-67.50739318,176.8561918,-15.48811379,-92.32586881,
1954000000,-1.708350177,78.37225335,-75.58816136,-105.7978537,-67.55429158,172.3057448,-15.50043499,-92.59727378,
1955000000,-1.60996051,78.11134967,-74.54519045,-107.5043248,-67.41257587,169.0346086,-15.4733975,-92.68342443,
1956000000,-1.553647484,77.53287973,-75.58267208,-120.4091965,-66.91160324,165.8657431,-15.45002844,-92.92826029,
1957000000,-1.48914523,77.09195295,-74.97771229,-112.7907613,-67.19478086,163.9256394,-15.44612067,-92.97312393,
1958000000,-1.378411823,76.583145,-76.14652434,-109.8285862,-67.03862842,159.4773321,-15.44533204,-93.12012711,
1959000000,-1.365621777,76.14215988,-74.36453066,-115.6469425,-67.1307268,159.4678897,-15.43845211,-93.41234925,
1960000000,-1.270497721,75.67411402,-76.05861715,-129.0860593,-66.68967069,155.566319,-15.43797581,-93.54989223,
1961000000,-1.258125385,75.34919171,-75.737438,-129.7659281,-67.18789642,155.3753221,-15.42278464,-93.65475708,
1962000000,-1.23064457,75.08374716,-75.65806164,-129.4489055,-67.59511614,153.9937781,-15.43732866,-93.81829421,
1963000000,-1.215816482,74.9557096,-75.31984951,-133.2996701,-67.76723006,155.1386431,-15.40913212,-93.9421264,
1964000000,-1.240480359,74.73170574,-75.37662381,-129.5520928,-68.7523308,156.5560626,-15.41125906,-94.11091188,
1965000000,-1.210429807,74.61944521,-74.33901028,-130.2137065,-69.03260678,156.2995862,-15.43305437,-94.41304339,
1966000000,-1.237646089,74.65138062,-75.87002161,-140.2136604,-69.4969693,154.2410165,-15.40128751,-94.53315502,
